epoch,step,test_acc,test_loss,train_acc,train_loss,val_acc,val_auc,val_loss
0,5979,,,1.0,0.07815822213888168,,,
0,5989,,,0.875,0.31262800097465515,,,
0,5999,,,0.875,0.34990182518959045,,,
0,6009,,,0.8125,0.3426218032836914,,,
0,6019,,,0.8125,0.5010066032409668,,,
0,6029,,,0.9375,0.174540713429451,,,
0,6039,,,0.875,0.21928218007087708,,,
0,6049,,,0.9375,0.13738279044628143,,,
0,6059,,,1.0,0.07466445863246918,,,
0,6069,,,0.875,0.5484955310821533,,,
0,6079,,,0.875,0.2680526375770569,,,
0,6089,,,0.875,0.3586076498031616,,,
0,6099,,,0.9375,0.12425509095191956,,,
0,6109,,,0.9375,0.15426260232925415,,,
0,6119,,,0.875,0.3780860900878906,,,
0,6129,,,0.875,0.329654335975647,,,
0,6139,,,0.9375,0.20909371972084045,,,
0,6149,,,0.8125,0.5275858640670776,,,
0,6159,,,0.8125,0.6077325344085693,,,
0,6169,,,0.9375,0.22112242877483368,,,
0,6179,,,0.9375,0.10106430947780609,,,
0,6189,,,1.0,0.12194225937128067,,,
0,6199,,,1.0,0.0662606805562973,,,
0,6209,,,0.9375,0.2804066836833954,,,
0,6219,,,0.875,0.4491257667541504,,,
0,6229,,,0.9375,0.24563398957252502,,,
0,6239,,,0.9375,0.16754767298698425,,,
0,6249,,,0.875,0.2068122923374176,,,
0,6259,,,0.9375,0.2365809977054596,,,
0,6269,,,0.875,0.34579890966415405,,,
0,6279,,,0.9375,0.1804223358631134,,,
0,6289,,,1.0,0.11512120068073273,,,
0,6299,,,0.9375,0.2388819456100464,,,
0,6309,,,1.0,0.10358748584985733,,,
0,6319,,,0.875,0.38152340054512024,,,
0,6329,,,1.0,0.0745677724480629,,,
0,6339,,,0.875,0.35603517293930054,,,
0,6349,,,0.9375,0.17271366715431213,,,
0,6359,,,0.9375,0.34250572323799133,,,
0,6369,,,1.0,0.10568344593048096,,,
0,6379,,,0.9375,0.2115575224161148,,,
0,6389,,,0.9375,0.14181600511074066,,,
0,6399,,,0.875,0.2989630699157715,,,
0,6409,,,0.9375,0.2231631726026535,,,
0,6419,,,1.0,0.08337767422199249,,,
0,6429,,,1.0,0.055236563086509705,,,
0,6439,,,1.0,0.11894465237855911,,,
0,6449,,,0.875,0.24321645498275757,,,
0,6459,,,1.0,0.056458115577697754,,,
0,6469,,,0.875,0.19097134470939636,,,
0,6479,,,0.9375,0.2268904149532318,,,
0,6489,,,0.9375,0.18363338708877563,,,
0,6499,,,1.0,0.0731283575296402,,,
0,6509,,,0.8125,0.43061554431915283,,,
0,6519,,,0.9375,0.15933261811733246,,,
0,6529,,,1.0,0.13399730622768402,,,
0,6539,,,0.8125,0.4568309485912323,,,
0,6549,,,0.8125,0.42951053380966187,,,
0,6559,,,1.0,0.07122749090194702,,,
0,6569,,,0.875,0.2983623743057251,,,
0,6579,,,1.0,0.07702881097793579,,,
0,6589,,,0.9375,0.1544387936592102,,,
0,6599,,,0.9375,0.1695048063993454,,,
0,6609,,,1.0,0.09903989732265472,,,
0,6619,,,0.875,0.31636738777160645,,,
0,6629,,,0.9375,0.24486517906188965,,,
0,6639,,,0.9375,0.20610448718070984,,,
0,6649,,,0.9375,0.24660634994506836,,,
0,6659,,,0.9375,0.16691523790359497,,,
0,6669,,,0.875,0.17800301313400269,,,
0,6679,,,0.9375,0.22039684653282166,,,
0,6689,,,0.9375,0.21549208462238312,,,
0,6699,,,1.0,0.027963712811470032,,,
0,6709,,,0.875,0.2407904416322708,,,
0,6719,,,0.8125,0.48303213715553284,,,
0,6729,,,0.9375,0.1478404998779297,,,
0,6739,,,0.875,0.5531474351882935,,,
0,6749,,,1.0,0.05900188535451889,,,
0,6759,,,1.0,0.09475192427635193,,,
0,6769,,,0.875,0.37962329387664795,,,
0,6779,,,0.9375,0.14380137622356415,,,
0,6789,,,1.0,0.07152984291315079,,,
0,6799,,,0.875,0.28706660866737366,,,
0,6809,,,0.9375,0.17702457308769226,,,
0,6819,,,0.875,0.15423019230365753,,,
0,6829,,,0.875,0.3809286952018738,,,
0,6839,,,0.9375,0.13326016068458557,,,
0,6849,,,1.0,0.12380487471818924,,,
0,6859,,,0.75,0.4786352813243866,,,
0,6869,,,0.625,0.803570032119751,,,
0,6879,,,1.0,0.06057406961917877,,,
0,6889,,,0.9375,0.11873134970664978,,,
0,6899,,,0.8125,0.5286296606063843,,,
0,6909,,,0.8125,0.4087938666343689,,,
0,6919,,,0.9375,0.2045307159423828,,,
0,6929,,,0.9375,0.21395154297351837,,,
0,6939,,,0.875,0.4100566506385803,,,
0,6949,,,1.0,0.12782388925552368,,,
0,6959,,,1.0,0.09200616925954819,,,
0,6969,,,1.0,0.17919401824474335,,,
0,6979,,,0.875,0.5632637143135071,,,
0,6989,,,0.9375,0.26430273056030273,,,
0,6999,,,0.8125,0.4631468653678894,,,
0,7009,,,0.875,0.3826039433479309,,,
0,7019,,,0.9375,0.18317310512065887,,,
0,7029,,,0.9375,0.15712735056877136,,,
0,7039,,,0.9375,0.2054506540298462,,,
0,7049,,,1.0,0.06484543532133102,,,
0,7059,,,1.0,0.0738893374800682,,,
0,7069,,,0.9375,0.31740230321884155,,,
0,7079,,,0.875,0.3510327935218811,,,
0,7089,,,0.9375,0.25755441188812256,,,
0,7099,,,0.9375,0.21067842841148376,,,
0,7109,,,1.0,0.032384902238845825,,,
0,7119,,,0.9375,0.138570174574852,,,
0,7129,,,0.875,0.35788121819496155,,,
0,7139,,,0.9375,0.22472134232521057,,,
0,7149,,,0.8125,0.3453240394592285,,,
0,7159,,,0.875,0.3033425509929657,,,
0,7169,,,1.0,0.06430324167013168,,,
0,7179,,,0.9375,0.1789873242378235,,,
0,7189,,,0.9375,0.3109000325202942,,,
0,7199,,,1.0,0.047061190009117126,,,
0,7209,,,1.0,0.09179683029651642,,,
0,7219,,,0.9375,0.20649453997612,,,
0,7229,,,0.875,0.2901815176010132,,,
0,7239,,,1.0,0.04377095401287079,,,
0,7249,,,1.0,0.04246486723423004,,,
0,7259,,,0.9375,0.23373469710350037,,,
0,7269,,,0.9375,0.31264352798461914,,,
0,7279,,,0.875,0.3321666121482849,,,
0,7289,,,0.9375,0.15319588780403137,,,
0,7299,,,0.875,0.4563347399234772,,,
0,7309,,,0.6875,0.7040714025497437,,,
0,7319,,,0.9375,0.13421128690242767,,,
0,7329,,,0.875,0.42138776183128357,,,
0,7339,,,1.0,0.06703618913888931,,,
0,7349,,,0.8125,0.4046277105808258,,,
0,7359,,,1.0,0.06775831431150436,,,
0,7369,,,0.9375,0.22044798731803894,,,
0,7379,,,0.8125,0.3446963429450989,,,
0,7389,,,0.9375,0.14213894307613373,,,
0,7399,,,1.0,0.0861048772931099,,,
0,7409,,,1.0,0.0829075425863266,,,
0,7419,,,0.9375,0.2533506155014038,,,
0,7429,,,0.9375,0.1183963194489479,,,
0,7439,,,1.0,0.06615155190229416,,,
0,7449,,,0.875,0.3162015676498413,,,
0,7459,,,1.0,0.12104375660419464,,,
0,7469,,,0.875,0.29005908966064453,,,
0,7479,,,1.0,0.12866485118865967,,,
0,7489,,,0.9375,0.17150115966796875,,,
0,7499,,,0.875,0.3624156713485718,,,
0,7509,,,0.75,0.5217635631561279,,,
0,7519,,,0.9375,0.16648195683956146,,,
0,7529,,,0.9375,0.10898396372795105,,,
0,7539,,,0.8125,0.38430672883987427,,,
0,7549,,,0.875,0.35137924551963806,,,
0,7559,,,0.875,0.28126391768455505,,,
0,7569,,,0.9375,0.21827185153961182,,,
0,7579,,,1.0,0.08303689956665039,,,
0,7589,,,0.9375,0.20829744637012482,,,
0,7599,,,0.75,0.38591742515563965,,,
0,7609,,,0.9375,0.24349546432495117,,,
0,7619,,,0.8125,0.6975538730621338,,,
0,7629,,,0.8125,0.42998331785202026,,,
0,7639,,,0.875,0.45270246267318726,,,
0,7649,,,0.75,0.3728889524936676,,,
0,7659,,,0.9375,0.25637900829315186,,,
0,7669,,,1.0,0.05772806704044342,,,
0,7679,,,0.875,0.19502416253089905,,,
0,7689,,,0.8125,0.6090947389602661,,,
0,7699,,,0.875,0.47482797503471375,,,
0,7709,,,0.9375,0.217906653881073,,,
0,7719,,,1.0,0.07463327050209045,,,
0,7729,,,0.9375,0.13661739230155945,,,
0,7739,,,1.0,0.07360042631626129,,,
0,7749,,,0.9375,0.22719483077526093,,,
0,7759,,,0.8125,0.1941700577735901,,,
0,7769,,,0.875,0.3777168393135071,,,
0,7779,,,1.0,0.12008589506149292,,,
0,7789,,,0.9375,0.19225569069385529,,,
0,7799,,,0.8125,0.5887182354927063,,,
0,7809,,,0.75,0.4602482318878174,,,
0,7819,,,1.0,0.05749001353979111,,,
0,7829,,,0.9375,0.19942426681518555,,,
0,7839,,,0.9375,0.16210442781448364,,,
0,7849,,,0.9375,0.15269684791564941,,,
0,7859,,,0.875,0.22954213619232178,,,
0,7869,,,1.0,0.051180072128772736,,,
0,7879,,,0.9375,0.14218930900096893,,,
0,7889,,,0.875,0.3870844841003418,,,
0,7899,,,0.875,0.4177846610546112,,,
0,7909,,,1.0,0.04840435832738876,,,
0,7919,,,0.9375,0.1933259516954422,,,
0,7929,,,0.875,0.3321918249130249,,,
0,7939,,,0.8125,0.6571605205535889,,,
0,7949,,,0.9375,0.23094701766967773,,,
0,7959,,,1.0,0.08409366756677628,,,
0,7969,,,0.9375,0.17908941209316254,,,
0,7979,,,0.9375,0.15737462043762207,,,
0,7989,,,0.875,0.2718725800514221,,,
0,7999,,,1.0,0.050455041229724884,,,
0,8009,,,1.0,0.0989265963435173,,,
0,8019,,,0.9375,0.25723618268966675,,,
0,8029,,,1.0,0.07419317215681076,,,
0,8039,,,0.9375,0.18350450694561005,,,
0,8049,,,0.875,0.31871455907821655,,,
0,8059,,,0.9375,0.2825298309326172,,,
0,8069,,,1.0,0.043219372630119324,,,
0,8079,,,0.9375,0.2506224513053894,,,
0,8089,,,0.875,0.25769373774528503,,,
0,8099,,,1.0,0.042701639235019684,,,
0,8109,,,0.9375,0.26772382855415344,,,
0,8119,,,0.9375,0.25263267755508423,,,
0,8129,,,0.9375,0.19478797912597656,,,
0,8139,,,1.0,0.04540698230266571,,,
0,8149,,,0.9375,0.18434499204158783,,,
0,8159,,,0.875,0.37179145216941833,,,
0,8169,,,0.9375,0.19719943404197693,,,
0,8179,,,0.9375,0.17710573971271515,,,
0,8189,,,0.9375,0.20797845721244812,,,
0,8199,,,0.9375,0.20972037315368652,,,
0,8209,,,1.0,0.0710536539554596,,,
0,8219,,,1.0,0.10092628002166748,,,
0,8229,,,0.9375,0.24054518342018127,,,
0,8239,,,1.0,0.10365622490644455,,,
0,8249,,,1.0,0.09558884054422379,,,
0,8259,,,0.875,0.3558047115802765,,,
0,8269,,,0.9375,0.12222155183553696,,,
0,8279,,,0.9375,0.21332882344722748,,,
0,8289,,,0.8125,0.5340068340301514,,,
0,8299,,,0.75,0.5527763366699219,,,
0,8309,,,0.875,0.3726150393486023,,,
0,8319,,,0.8125,0.359133243560791,,,
0,8329,,,0.875,0.25048863887786865,,,
0,8339,,,0.75,0.6642419099807739,,,
0,8349,,,0.9375,0.29661792516708374,,,
0,8359,,,1.0,0.0442434698343277,,,
0,8369,,,0.9375,0.2128952294588089,,,
0,8379,,,1.0,0.15402448177337646,,,
0,8389,,,0.875,0.2466401606798172,,,
0,8399,,,1.0,0.13883507251739502,,,
0,8409,,,1.0,0.11218654364347458,,,
0,8419,,,0.9375,0.18020915985107422,,,
0,8429,,,1.0,0.10939279943704605,,,
0,8439,,,0.9375,0.26717638969421387,,,
0,8449,,,0.9375,0.23556485772132874,,,
0,8459,,,0.875,0.42287421226501465,,,
0,8469,,,0.875,0.3902885317802429,,,
0,8479,,,0.875,0.40449634194374084,,,
0,8489,,,0.9375,0.12995988130569458,,,
0,8499,,,0.875,0.230885311961174,,,
0,8509,,,0.875,0.3881206810474396,,,
0,8519,,,1.0,0.10925188660621643,,,
0,8529,,,1.0,0.10878022760152817,,,
0,8539,,,0.9375,0.08899866044521332,,,
0,8549,,,1.0,0.030462101101875305,,,
0,8559,,,0.9375,0.1964544653892517,,,
0,8569,,,1.0,0.0848405733704567,,,
0,8579,,,0.9375,0.1616024672985077,,,
0,8589,,,1.0,0.06962737441062927,,,
0,8599,,,0.875,0.2958556115627289,,,
0,8609,,,0.8125,0.31865406036376953,,,
0,8619,,,0.9375,0.11053763329982758,,,
0,8629,,,0.875,0.24465443193912506,,,
0,8639,,,0.9375,0.1580708771944046,,,
0,8649,,,0.9375,0.2562139928340912,,,
0,8659,,,1.0,0.06318581849336624,,,
0,8669,,,1.0,0.12163704633712769,,,
0,8679,,,0.8125,0.5002737045288086,,,
0,8689,,,0.875,0.32695773243904114,,,
0,8699,,,0.8125,0.4512045979499817,,,
0,8709,,,0.875,0.4947435259819031,,,
0,8719,,,1.0,0.04398617148399353,,,
0,8729,,,1.0,0.05187254399061203,,,
0,8739,,,0.9375,0.14829035103321075,,,
0,8749,,,0.875,0.39922383427619934,,,
0,8759,,,0.9375,0.25294017791748047,,,
0,8769,,,1.0,0.11112842708826065,,,
0,8779,,,1.0,0.046625226736068726,,,
0,8789,,,0.875,0.40257906913757324,,,
0,8799,,,1.0,0.1804107278585434,,,
0,8809,,,0.9375,0.1389230191707611,,,
0,8819,,,1.0,0.04620348662137985,,,
0,8829,,,0.9375,0.18796949088573456,,,
0,8839,,,0.875,0.23010510206222534,,,
0,8849,,,0.875,0.4639194905757904,,,
0,8859,,,1.0,0.14056576788425446,,,
0,8869,,,0.9375,0.13869743049144745,,,
0,8879,,,0.9375,0.20506690442562103,,,
0,8889,,,1.0,0.06105460971593857,,,
0,8899,,,0.875,0.3989018201828003,,,
0,8909,,,0.8125,0.3416130542755127,,,
0,8919,,,1.0,0.10095123946666718,,,
0,8929,,,0.8125,0.38716334104537964,,,
0,8939,,,0.9375,0.2846364378929138,,,
0,8949,,,0.875,0.48767945170402527,,,
0,8959,,,0.875,0.3407466411590576,,,
0,8969,,,0.9375,0.16978099942207336,,,
0,8979,,,0.9375,0.2870754599571228,,,
0,8989,,,0.9375,0.21869535744190216,,,
0,8999,,,0.875,0.37305253744125366,,,
0,9009,,,1.0,0.08977676182985306,,,
0,9019,,,1.0,0.0947822630405426,,,
0,9029,,,0.875,0.25850850343704224,,,
0,9039,,,0.875,0.19000458717346191,,,
0,9049,,,0.875,0.27063465118408203,,,
0,9059,,,0.875,0.2501572370529175,,,
0,9069,,,1.0,0.050070926547050476,,,
0,9079,,,0.8125,0.4599255919456482,,,
0,9089,,,0.875,0.31603357195854187,,,
0,9099,,,0.9375,0.15427131950855255,,,
0,9109,,,0.875,0.30302950739860535,,,
0,9119,,,1.0,0.08117254823446274,,,
0,9129,,,0.9375,0.23426392674446106,,,
0,9139,,,0.875,0.21926341950893402,,,
0,9149,,,1.0,0.0717080682516098,,,
0,9159,,,0.875,0.32788971066474915,,,
0,9169,,,0.9375,0.21705612540245056,,,
0,9179,,,0.875,0.3939163088798523,,,
0,9189,,,1.0,0.06956323981285095,,,
0,9199,,,0.9375,0.2377346158027649,,,
0,9209,,,0.9375,0.1858130693435669,,,
0,9219,,,0.875,0.31082049012184143,,,
0,9229,,,0.875,0.37762030959129333,,,
0,9239,,,0.9375,0.11572077125310898,,,
0,9249,,,0.9375,0.2697935104370117,,,
0,9259,,,0.875,0.33148592710494995,,,
0,9269,,,1.0,0.06629578769207001,,,
0,9279,,,0.9375,0.18429554998874664,,,
0,9289,,,1.0,0.04237727075815201,,,
0,9299,,,0.9375,0.19159264862537384,,,
0,9309,,,0.9375,0.10900812596082687,,,
0,9319,,,0.9375,0.10600660741329193,,,
0,9329,,,1.0,0.08284350484609604,,,
0,9339,,,0.875,0.2319594770669937,,,
0,9349,,,0.875,0.4487909972667694,,,
0,9359,,,0.875,0.30198895931243896,,,
0,9369,,,0.875,0.27361413836479187,,,
0,9379,,,1.0,0.11395398527383804,,,
0,9389,,,0.875,0.3290063738822937,,,
0,9399,,,0.875,0.3596954941749573,,,
0,9409,,,0.875,0.22585143148899078,,,
0,9419,,,1.0,0.09813255816698074,,,
0,9429,,,1.0,0.04803037643432617,,,
0,9439,,,0.875,0.33502164483070374,,,
0,9449,,,0.75,0.6609516739845276,,,
0,9459,,,1.0,0.05862007290124893,,,
0,9469,,,1.0,0.09039895236492157,,,
0,9479,,,0.9375,0.3728790283203125,,,
0,9489,,,0.8125,0.47034144401550293,,,
0,9499,,,0.875,0.47005119919776917,,,
0,9509,,,0.875,0.28910714387893677,,,
0,9519,,,0.9375,0.2184702455997467,,,
0,9529,,,0.9375,0.22391964495182037,,,
0,9539,,,0.9375,0.08021719753742218,,,
0,9549,,,1.0,0.0707445815205574,,,
0,9559,,,0.875,0.3565983176231384,,,
0,9569,,,0.8125,0.4718721807003021,,,
0,9579,,,0.9375,0.1464734673500061,,,
0,9589,,,1.0,0.08733713626861572,,,
0,9599,,,1.0,0.09906402230262756,,,
0,9609,,,1.0,0.13384178280830383,,,
0,9619,,,1.0,0.06411176919937134,,,
0,9629,,,0.9375,0.21418710052967072,,,
0,9639,,,0.875,0.21337491273880005,,,
0,9649,,,0.9375,0.19053781032562256,,,
0,9659,,,0.9375,0.10483984649181366,,,
0,9669,,,0.9375,0.24548746645450592,,,
0,9679,,,0.9375,0.14433002471923828,,,
0,9689,,,1.0,0.11235742270946503,,,
0,9699,,,0.875,0.2769376039505005,,,
0,9709,,,0.9375,0.22508135437965393,,,
0,9719,,,0.875,0.20112207531929016,,,
0,9729,,,0.75,0.6105467081069946,,,
0,9739,,,0.9375,0.24806632101535797,,,
0,9749,,,1.0,0.0602075532078743,,,
0,9759,,,1.0,0.07769639790058136,,,
0,9769,,,0.8125,0.4730684459209442,,,
0,9779,,,0.9375,0.16325430572032928,,,
0,9789,,,1.0,0.025171488523483276,,,
0,9799,,,0.875,0.33018243312835693,,,
0,9809,,,1.0,0.042220719158649445,,,
0,9819,,,0.75,0.6862635612487793,,,
0,9829,,,0.9375,0.2295084446668625,,,
0,9839,,,0.8125,0.49974524974823,,,
0,9849,,,0.9375,0.17450563609600067,,,
0,9859,,,0.9375,0.29843223094940186,,,
0,9869,,,0.75,0.7200850248336792,,,
0,9879,,,0.8125,0.4039073586463928,,,
0,9889,,,0.9375,0.27711355686187744,,,
0,9899,,,0.875,0.3863092064857483,,,
0,9909,,,0.9375,0.2800443172454834,,,
0,9919,,,0.9375,0.1813609004020691,,,
0,9929,,,0.875,0.15928776562213898,,,
0,9939,,,0.9375,0.23165027797222137,,,
0,9949,,,0.875,0.23056913912296295,,,
0,9959,,,1.0,0.11958630383014679,,,
0,9969,,,0.9375,0.10931900888681412,,,
0,9979,,,0.875,0.23837174475193024,,,
0,9989,,,0.875,0.2999807894229889,,,
0,9999,,,0.875,0.27473700046539307,,,
0,10009,,,0.9375,0.10369911789894104,,,
0,10019,,,0.9375,0.21695463359355927,,,
0,10029,,,1.0,0.11211555451154709,,,
0,10039,,,0.8125,0.5680994987487793,,,
0,10049,,,0.8125,0.3573368787765503,,,
0,10059,,,0.875,0.18578438460826874,,,
0,10069,,,0.875,0.3810495436191559,,,
0,10079,,,0.9375,0.11665621399879456,,,
0,10089,,,0.75,0.3577699661254883,,,
0,10099,,,0.875,0.3541387915611267,,,
0,10109,,,0.9375,0.1336902529001236,,,
0,10119,,,0.9375,0.19029569625854492,,,
0,10129,,,1.0,0.07166668027639389,,,
0,10139,,,0.8125,0.5387406349182129,,,
0,10149,,,0.9375,0.21617671847343445,,,
0,10159,,,1.0,0.10017914324998856,,,
0,10169,,,0.875,0.1736937165260315,,,
0,10179,,,0.875,0.2803950309753418,,,
0,10189,,,0.9375,0.20061081647872925,,,
0,10199,,,0.9375,0.3086225092411041,,,
0,10209,,,0.9375,0.20727211236953735,,,
0,10219,,,0.9375,0.28979724645614624,,,
0,10229,,,0.875,0.3456519842147827,,,
0,10239,,,0.875,0.3509736955165863,,,
0,10249,,,1.0,0.0808371752500534,,,
0,10259,,,0.875,0.37110504508018494,,,
0,10269,,,0.9375,0.1547868698835373,,,
0,10279,,,0.9375,0.19835308194160461,,,
0,10289,,,0.9375,0.22465376555919647,,,
0,10299,,,0.9375,0.18182428181171417,,,
0,10309,,,0.9375,0.10509124398231506,,,
0,10319,,,0.875,0.2356572300195694,,,
0,10329,,,0.875,0.45840921998023987,,,
0,10339,,,0.875,0.24920091032981873,,,
0,10349,,,1.0,0.06590578705072403,,,
0,10359,,,0.9375,0.21807661652565002,,,
0,10369,,,0.9375,0.26925718784332275,,,
0,10379,,,0.875,0.3893342614173889,,,
0,10389,,,1.0,0.09449179470539093,,,
0,10399,,,0.875,0.2834217846393585,,,
0,10409,,,0.9375,0.18968048691749573,,,
0,10419,,,0.9375,0.09267041087150574,,,
0,10429,,,0.875,0.29050785303115845,,,
0,10439,,,0.8125,0.373281866312027,,,
0,10449,,,1.0,0.03235813230276108,,,
0,10459,,,0.8125,0.499161034822464,,,
0,10469,,,1.0,0.05527348816394806,,,
0,10479,,,1.0,0.10566270351409912,,,
0,10489,,,0.875,0.365519642829895,,,
0,10499,,,0.9375,0.2008093148469925,,,
0,10509,,,0.8125,0.41519635915756226,,,
0,10519,,,1.0,0.049298450350761414,,,
0,10529,,,0.9375,0.12322808057069778,,,
0,10539,,,1.0,0.07475034892559052,,,
0,10549,,,0.9375,0.13585077226161957,,,
0,10559,,,0.9375,0.12940317392349243,,,
0,10569,,,0.875,0.2650704085826874,,,
0,10579,,,0.875,0.43670886754989624,,,
0,10589,,,0.9375,0.11383755505084991,,,
0,10599,,,0.9375,0.13864663243293762,,,
0,10609,,,0.875,0.2532676160335541,,,
0,10619,,,0.875,0.46181654930114746,,,
0,10629,,,1.0,0.08284149318933487,,,
0,10639,,,1.0,0.07169770449399948,,,
0,10649,,,0.8125,0.5576351881027222,,,
0,10659,,,0.875,0.37969404458999634,,,
0,10669,,,0.9375,0.2323140650987625,,,
0,10679,,,0.9375,0.10057869553565979,,,
0,10689,,,0.9375,0.2115706503391266,,,
0,10699,,,0.875,0.27852463722229004,,,
0,10709,,,0.75,0.6795870661735535,,,
0,10719,,,0.9375,0.20544159412384033,,,
0,10729,,,0.875,0.28485721349716187,,,
0,10739,,,0.9375,0.1761188805103302,,,
0,10749,,,0.9375,0.18348097801208496,,,
0,10759,,,0.9375,0.27151674032211304,,,
0,10769,,,0.875,0.3494012951850891,,,
0,10779,,,0.875,0.15707649290561676,,,
0,10789,,,0.9375,0.20353980362415314,,,
0,10799,,,0.875,0.18180637061595917,,,
0,10809,,,0.875,0.22183077037334442,,,
0,10819,,,0.9375,0.16751205921173096,,,
0,10829,,,0.9375,0.14769893884658813,,,
0,10839,,,0.9375,0.1254543662071228,,,
0,10849,,,0.75,0.5948136448860168,,,
0,10859,,,0.875,0.36047273874282837,,,
0,10869,,,1.0,0.0631113052368164,,,
0,10879,,,0.9375,0.2824276387691498,,,
0,10889,,,0.8125,0.5221278071403503,,,
0,10899,,,0.875,0.29237204790115356,,,
0,10909,,,1.0,0.11679711937904358,,,
0,10919,,,0.9375,0.21501636505126953,,,
0,10929,,,0.875,0.3226267695426941,,,
0,10939,,,1.0,0.07408491522073746,,,
0,10949,,,0.875,0.17742398381233215,,,
0,10959,,,0.9375,0.14713531732559204,,,
0,10969,,,0.875,0.33537065982818604,,,
0,10979,,,1.0,0.10421554744243622,,,
0,10989,,,1.0,0.08784505724906921,,,
0,10999,,,0.8125,0.3965461850166321,,,
0,11009,,,1.0,0.07717067748308182,,,
0,11019,,,0.875,0.23528863489627838,,,
0,11029,,,1.0,0.05510301887989044,,,
0,11039,,,0.875,0.25679925084114075,,,
0,11049,,,1.0,0.10678086429834366,,,
0,11059,,,0.875,0.6280401945114136,,,
0,11069,,,0.9375,0.22580337524414062,,,
0,11079,,,0.9375,0.1283479481935501,,,
0,11089,,,1.0,0.05476731061935425,,,
0,11099,,,1.0,0.06941872835159302,,,
0,11109,,,0.8125,0.5035499334335327,,,
0,11119,,,1.0,0.11614168435335159,,,
0,11129,,,0.875,0.2855590581893921,,,
0,11139,,,0.9375,0.38205307722091675,,,
0,11149,,,1.0,0.06804774701595306,,,
0,11159,,,0.8125,0.32045453786849976,,,
0,11169,,,0.875,0.34881216287612915,,,
0,11179,,,1.0,0.07381858676671982,,,
0,11189,,,0.875,0.2031210958957672,,,
0,11199,,,1.0,0.08330579102039337,,,
0,11209,,,1.0,0.08353360742330551,,,
0,11219,,,0.875,0.3731003999710083,,,
0,11229,,,0.9375,0.2064339816570282,,,
0,11239,,,0.9375,0.21141786873340607,,,
0,11249,,,0.9375,0.24557465314865112,,,
0,11259,,,0.9375,0.24572674930095673,,,
0,11269,,,1.0,0.050224293023347855,,,
0,11279,,,1.0,0.07870742678642273,,,
0,11289,,,0.6875,0.7061879634857178,,,
0,11299,,,0.9375,0.12618210911750793,,,
0,11309,,,0.8125,0.265987753868103,,,
0,11319,,,0.8125,0.4807302951812744,,,
0,11329,,,0.875,0.47606217861175537,,,
0,11339,,,0.9375,0.3298534154891968,,,
0,11349,,,0.8125,0.5502765774726868,,,
0,11359,,,1.0,0.07673441618680954,,,
0,11369,,,0.875,0.23951180279254913,,,
0,11379,,,1.0,0.10356486588716507,,,
0,11389,,,0.875,0.4345366656780243,,,
0,11399,,,0.8125,0.40846526622772217,,,
0,11409,,,1.0,0.09750901162624359,,,
0,11419,,,0.9375,0.12356021255254745,,,
0,11429,,,0.9375,0.12738876044750214,,,
0,11439,,,0.9375,0.2720852792263031,,,
0,11449,,,0.875,0.21352045238018036,,,
0,11459,,,1.0,0.12066221237182617,,,
0,11469,,,1.0,0.14307951927185059,,,
0,11479,,,0.9375,0.263204962015152,,,
0,11489,,,0.9375,0.10190524905920029,,,
0,11499,,,0.9375,0.23771987855434418,,,
0,11509,,,1.0,0.05907997488975525,,,
0,11519,,,0.9375,0.1251148283481598,,,
0,11529,,,0.9375,0.2366885095834732,,,
0,11539,,,0.9375,0.14714550971984863,,,
0,11549,,,1.0,0.08051968365907669,,,
0,11559,,,0.8125,0.34239673614501953,,,
0,11569,,,1.0,0.1708107590675354,,,
0,11579,,,1.0,0.06254346668720245,,,
0,11589,,,0.9375,0.08525767922401428,,,
0,11599,,,0.9375,0.11256620287895203,,,
0,11609,,,0.9375,0.19035519659519196,,,
0,11619,,,1.0,0.1383359432220459,,,
0,11629,,,0.8125,0.3766337037086487,,,
0,11639,,,0.875,0.3173910975456238,,,
0,11649,,,0.8125,0.28929126262664795,,,
0,11659,,,0.875,0.19224415719509125,,,
0,11669,,,0.875,0.2834736704826355,,,
0,11679,,,1.0,0.08937730640172958,,,
0,11689,,,0.9375,0.08139759302139282,,,
0,11699,,,0.9375,0.19557060301303864,,,
0,11709,,,0.875,0.32346534729003906,,,
0,11719,,,1.0,0.04744623601436615,,,
0,11729,,,0.9375,0.1896294504404068,,,
0,11739,,,0.8125,0.39830711483955383,,,
0,11749,,,1.0,0.07121264934539795,,,
0,11759,,,0.9375,0.2142837792634964,,,
0,11769,,,1.0,0.04805034399032593,,,
0,11779,,,1.0,0.053048618137836456,,,
0,11789,,,1.0,0.049001485109329224,,,
0,11799,,,0.9375,0.2186812460422516,,,
0,11809,,,1.0,0.07421588897705078,,,
0,11819,,,0.875,0.4226991534233093,,,
0,11829,,,0.9375,0.174083411693573,,,
0,11839,,,0.875,0.3224784731864929,,,
0,11849,,,0.875,0.2665923237800598,,,
0,11859,,,1.0,0.06355706602334976,,,
0,11869,,,1.0,0.0580335408449173,,,
0,11879,,,0.9375,0.13997012376785278,,,
0,11889,,,0.9375,0.14117862284183502,,,
0,11899,,,1.0,0.054673679172992706,,,
0,11909,,,0.9375,0.1541745960712433,,,
0,11919,,,0.8125,0.3827736973762512,,,
